layer,attribute,value
1399,directed,TRUE
1399,latitude,47.73333
1399,location,"Radolfzell, Mindelsee, Baden-Württemberg (Germany)"
1399,longitude,9
1399,type,space
1400,date,2007-07-03
1400,directed,TRUE
1400,latitude,47.73333
1400,location,"Radolfzell, Mindelsee, Baden-Württemberg (Germany)"
1400,longitude,9
1400,type,time
1401,date,2007-07-04
1401,directed,TRUE
1401,latitude,47.71667
1401,location,"Gebhardsweiler, Mühlhofen, Baden-Württemberg (Germany)"
1401,longitude,9.25
1401,type,space
1402,date,2007-07-04
1402,directed,TRUE
1402,latitude,47.71667
1402,location,"Gebhardsweiler, Mühlhofen, Baden-Württemberg (Germany)"
1402,longitude,9.25
1402,type,time
1403,date,2007-07-04
1403,directed,TRUE
1403,latitude,47.73333
1403,location,"Mühlhofen, Alseweiher, Baden-Württemberg (Germany)"
1403,longitude,9.266667
1403,type,space
1404,date,2007-07-04
1404,directed,TRUE
1404,latitude,47.73333
1404,location,"Mühlhofen, Alseweiher, Baden-Württemberg (Germany)"
1404,longitude,9.266667
1404,type,time
1405,date,2007-07-05
1405,directed,TRUE
1405,latitude,47.85
1405,location,"Eigeltingen, Baden-Württemberg (Germany)"
1405,longitude,8.883333
1405,type,space
1406,date,2007-07-05
1406,directed,TRUE
1406,latitude,47.85
1406,location,"Eigeltingen, Baden-Württemberg (Germany)"
1406,longitude,8.883333
1406,type,time
1407,date,2007-07-06
1407,directed,TRUE
1407,latitude,47.9
1407,location,"Bad Waldsee, Baden-Württemberg (Germany)"
1407,longitude,9.733333
1407,type,space
1408,date,2007-07-06
1408,directed,TRUE
1408,latitude,47.9
1408,location,"Bad Waldsee, Baden-Württemberg (Germany)"
1408,longitude,9.733333
1408,type,time
1409,date,2007-07-30
1409,directed,TRUE
1409,latitude,47.35
1409,location,"Fernpaß, Tirol (Austria)"
1409,longitude,10.816667
1409,type,space
1410,date,2007-07-30
1410,directed,TRUE
1410,latitude,47.35
1410,location,"Fernpaß, Tirol (Austria)"
1410,longitude,10.816667
1410,type,time
1411,date,2007-07-31
1411,directed,TRUE
1411,latitude,46.86667
1411,location,"Ötztal, Vent/ Gample, Tirol (Austria)"
1411,longitude,10.916667
1411,type,space
1412,date,2007-07-31
1412,directed,TRUE
1412,latitude,46.86667
1412,location,"Ötztal, Vent/ Gample, Tirol (Austria)"
1412,longitude,10.916667
1412,type,time
1413,date,2007-08-01
1413,directed,TRUE
1413,latitude,46.93333
1413,location,"Ötztal, Zwieselstein, Tirol (Austria)"
1413,longitude,11.016667
1413,type,space
1414,date,2007-08-01
1414,directed,TRUE
1414,latitude,46.93333
1414,location,"Ötztal, Zwieselstein, Tirol (Austria)"
1414,longitude,11.016667
1414,type,time
1415,date,2007-08-01
1415,directed,TRUE
1415,latitude,46.95
1415,location,"Ötztal, Sölden/ Windache, Tirol (Austria)"
1415,longitude,11.033333
1415,type,space
1416,date,2007-08-01
1416,directed,TRUE
1416,latitude,46.95
1416,location,"Ötztal, Sölden/ Windache, Tirol (Austria)"
1416,longitude,11.033333
1416,type,time
1417,date,2007-08-02
1417,directed,TRUE
1417,latitude,46.88333
1417,location,"Ötztal, Hochgurgl, Tirol (Austria)"
1417,longitude,11.033333
1417,type,space
1418,date,2007-08-02
1418,directed,TRUE
1418,latitude,46.88333
1418,location,"Ötztal, Hochgurgl, Tirol (Austria)"
1418,longitude,11.033333
1418,type,time
1419,date,2007-08-02
1419,directed,TRUE
1419,latitude,47.05
1419,location,"Sulztal, Gries, Tirol (Austria)"
1419,longitude,11.033333
1419,type,space
1420,date,2007-08-02
1420,directed,TRUE
1420,latitude,47.05
1420,location,"Sulztal, Gries, Tirol (Austria)"
1420,longitude,11.033333
1420,type,time
1421,date,2007-11-26
1421,directed,TRUE
1421,latitude,57.71667
1421,location,"Skagen, Jylland (Denmark)"
1421,longitude,10.6
1421,type,space
1422,date,2007-11-26
1422,directed,TRUE
1422,latitude,57.71667
1422,location,"Skagen, Jylland (Denmark)"
1422,longitude,10.6
1422,type,time
1423,date,2007-11-28
1423,directed,TRUE
1423,latitude,55.81667
1423,location,"Nymindegab, Jylland (Denmark)"
1423,longitude,8.2
1423,type,space
1424,date,2007-11-28
1424,directed,TRUE
1424,latitude,55.81667
1424,location,"Nymindegab, Jylland (Denmark)"
1424,longitude,8.2
1424,type,time
1425,date,2007-11-30
1425,directed,TRUE
1425,latitude,54.26667
1425,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1425,longitude,8.666667
1425,type,space
1426,date,2007-11-30
1426,directed,TRUE
1426,latitude,54.26667
1426,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1426,longitude,8.666667
1426,type,time
1427,date,2008-06-30
1427,directed,TRUE
1427,latitude,54.3
1427,location,"Klausdorf, Schwentine, Schleswig-Holstein (Germany)"
1427,longitude,10.216667
1427,type,space
1428,date,2008-06-30
1428,directed,TRUE
1428,latitude,54.3
1428,location,"Klausdorf, Schwentine, Schleswig-Holstein (Germany)"
1428,longitude,10.216667
1428,type,time
1429,date,2008-07-12
1429,directed,TRUE
1429,latitude,50.23333
1429,location,"Limeshain, Rommelhausen, Hessen (Germany)"
1429,longitude,8.966667
1429,type,space
1430,date,2008-07-12
1430,directed,TRUE
1430,latitude,50.23333
1430,location,"Limeshain, Rommelhausen, Hessen (Germany)"
1430,longitude,8.966667
1430,type,time
1431,date,2008-07-20
1431,directed,TRUE
1431,latitude,50.23333
1431,location,"Langen-Bergheim, Hessen (Germany)"
1431,longitude,8.966667
1431,type,space
1432,date,2008-07-20
1432,directed,TRUE
1432,latitude,50.23333
1432,location,"Langen-Bergheim, Hessen (Germany)"
1432,longitude,8.966667
1432,type,time
1433,date,2008-08-05
1433,directed,TRUE
1433,latitude,61.35
1433,location,"Peer Gynt veien III, Oppland (Norway)"
1433,longitude,10.05
1433,type,space
1434,date,2008-08-05
1434,directed,TRUE
1434,latitude,61.35
1434,location,"Peer Gynt veien III, Oppland (Norway)"
1434,longitude,10.05
1434,type,time
1435,date,2008-08-08
1435,directed,TRUE
1435,latitude,61.33333
1435,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1435,longitude,10.3
1435,type,space
1436,date,2008-08-08
1436,directed,TRUE
1436,latitude,61.33333
1436,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1436,longitude,10.3
1436,type,time
1437,date,2008-08-08
1437,directed,TRUE
1437,latitude,61.91667
1437,location,"Rondane Nationalpark, Solvang, Oppland (Norway)"
1437,longitude,10.05
1437,type,space
1438,date,2008-08-08
1438,directed,TRUE
1438,latitude,61.91667
1438,location,"Rondane Nationalpark, Solvang, Oppland (Norway)"
1438,longitude,10.05
1438,type,time
1439,date,2008-08-09
1439,directed,TRUE
1439,latitude,62.66667
1439,location,"Röros, S.-Trondelag (Norway)"
1439,longitude,11.75
1439,type,space
1440,date,2008-08-09
1440,directed,TRUE
1440,latitude,62.66667
1440,location,"Röros, S.-Trondelag (Norway)"
1440,longitude,11.75
1440,type,time
1441,date,2008-08-10
1441,directed,TRUE
1441,latitude,62.9
1441,location,"Stuguvollmoen, S.-Trondelag (Norway)"
1441,longitude,11.883333
1441,type,space
1442,date,2008-08-10
1442,directed,TRUE
1442,latitude,62.9
1442,location,"Stuguvollmoen, S.-Trondelag (Norway)"
1442,longitude,11.883333
1442,type,time
1443,date,2008-08-12
1443,directed,TRUE
1443,latitude,62.95
1443,location,"Meldal, Resvatnet, S.-Trondelag (Norway)"
1443,longitude,9.533333
1443,type,space
1444,date,2008-08-12
1444,directed,TRUE
1444,latitude,62.95
1444,location,"Meldal, Resvatnet, S.-Trondelag (Norway)"
1444,longitude,9.533333
1444,type,time
1445,date,2008-08-13
1445,directed,TRUE
1445,latitude,62.53333
1445,location,"Oppdal, S.-Trondelag (Norway)"
1445,longitude,9.616667
1445,type,space
1446,date,2008-08-13
1446,directed,TRUE
1446,latitude,62.53333
1446,location,"Oppdal, S.-Trondelag (Norway)"
1446,longitude,9.616667
1446,type,time
1447,date,2008-08-14
1447,directed,TRUE
1447,latitude,61.95
1447,location,"Tofterno, Oppland (Norway)"
1447,longitude,9.266667
1447,type,space
1448,date,2008-08-14
1448,directed,TRUE
1448,latitude,61.95
1448,location,"Tofterno, Oppland (Norway)"
1448,longitude,9.266667
1448,type,time
1449,date,2008-08-15
1449,directed,TRUE
1449,latitude,61.48333
1449,location,"Skjölden, Sogn og Fjordane (Norway)"
1449,longitude,7.566667
1449,type,space
1450,date,2008-08-15
1450,directed,TRUE
1450,latitude,61.48333
1450,location,"Skjölden, Sogn og Fjordane (Norway)"
1450,longitude,7.566667
1450,type,time
1451,date,2008-08-15
1451,directed,TRUE
1451,latitude,61.55
1451,location,"Jotunheimen, Krossbu, Oppland (Norway)"
1451,longitude,7.983333
1451,type,space
1452,date,2008-08-15
1452,directed,TRUE
1452,latitude,61.55
1452,location,"Jotunheimen, Krossbu, Oppland (Norway)"
1452,longitude,7.983333
1452,type,time
1453,date,2008-08-16
1453,directed,TRUE
1453,latitude,61.66667
1453,location,"Nigardsbreen nr. Gaupne, Sogn og Fjordane (Norway)"
1453,longitude,7.233333
1453,type,space
1454,date,2008-08-16
1454,directed,TRUE
1454,latitude,61.66667
1454,location,"Nigardsbreen nr. Gaupne, Sogn og Fjordane (Norway)"
1454,longitude,7.233333
1454,type,time
1455,date,2008-08-17
1455,directed,TRUE
1455,latitude,60.91667
1455,location,"Hola nr. Vik, Hordaland (Norway)"
1455,longitude,6.433333
1455,type,space
1456,date,2008-08-17
1456,directed,TRUE
1456,latitude,60.91667
1456,location,"Hola nr. Vik, Hordaland (Norway)"
1456,longitude,6.433333
1456,type,time
1457,date,2008-08-17
1457,directed,TRUE
1457,latitude,61.06667
1457,location,"Vikafjell bei Viksöyri, Hordaland (Norway)"
1457,longitude,6.583333
1457,type,space
1458,date,2008-08-17
1458,directed,TRUE
1458,latitude,61.06667
1458,location,"Vikafjell bei Viksöyri, Hordaland (Norway)"
1458,longitude,6.583333
1458,type,time
1459,date,2008-08-18
1459,directed,TRUE
1459,latitude,60.36667
1459,location,"Kvamskogen, Hordaland (Norway)"
1459,longitude,5.983333
1459,type,space
1460,date,2008-08-18
1460,directed,TRUE
1460,latitude,60.36667
1460,location,"Kvamskogen, Hordaland (Norway)"
1460,longitude,5.983333
1460,type,time
1461,date,2008-08-19
1461,directed,TRUE
1461,latitude,59.81667
1461,location,"Hordalia nr. Röldal, Hordaland (Norway)"
1461,longitude,6.733333
1461,type,space
1462,date,2008-08-19
1462,directed,TRUE
1462,latitude,59.81667
1462,location,"Hordalia nr. Röldal, Hordaland (Norway)"
1462,longitude,6.733333
1462,type,time
1463,date,2008-08-19
1463,directed,TRUE
1463,latitude,59.91667
1463,location,"Skutevik, Hordaland (Norway)"
1463,longitude,6.566667
1463,type,space
1464,date,2008-08-19
1464,directed,TRUE
1464,latitude,59.91667
1464,location,"Skutevik, Hordaland (Norway)"
1464,longitude,6.566667
1464,type,time
1465,date,2008-11-25
1465,directed,TRUE
1465,latitude,55.81667
1465,location,"Nymindegab, Jylland (Denmark)"
1465,longitude,8.2
1465,type,space
1466,date,2008-11-25
1466,directed,TRUE
1466,latitude,55.81667
1466,location,"Nymindegab, Jylland (Denmark)"
1466,longitude,8.2
1466,type,time
1467,date,2008-11-30
1467,directed,TRUE
1467,latitude,54.26667
1467,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1467,longitude,8.666667
1467,type,space
1468,date,2008-11-30
1468,directed,TRUE
1468,latitude,54.26667
1468,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1468,longitude,8.666667
1468,type,time
1469,date,2009-06-06
1469,directed,TRUE
1469,latitude,46.4
1469,location,"Passo di Mendola nr. Kaltern, Südtirol (Italy)"
1469,longitude,11.2
1469,type,space
1470,date,2009-06-06
1470,directed,TRUE
1470,latitude,46.4
1470,location,"Passo di Mendola nr. Kaltern, Südtirol (Italy)"
1470,longitude,11.2
1470,type,time
1471,date,2009-06-08
1471,directed,TRUE
1471,latitude,46.31667
1471,location,"Truden, Trentino (Italy)"
1471,longitude,11.35
1471,type,space
1472,date,2009-06-08
1472,directed,TRUE
1472,latitude,46.31667
1472,location,"Truden, Trentino (Italy)"
1472,longitude,11.35
1472,type,time
1473,date,2009-06-08
1473,directed,TRUE
1473,latitude,46.35
1473,location,"Bletterbachschlucht nr.Aldino, Südtirol (Italy)"
1473,longitude,11.4
1473,type,space
1474,date,2009-06-08
1474,directed,TRUE
1474,latitude,46.35
1474,location,"Bletterbachschlucht nr.Aldino, Südtirol (Italy)"
1474,longitude,11.4
1474,type,time
1475,date,2009-06-08
1475,directed,TRUE
1475,latitude,46.36667
1475,location,"Aldino, Südtirol (Italy)"
1475,longitude,11.333333
1475,type,space
1476,date,2009-06-08
1476,directed,TRUE
1476,latitude,46.36667
1476,location,"Aldino, Südtirol (Italy)"
1476,longitude,11.333333
1476,type,time
1477,date,2009-06-09
1477,directed,TRUE
1477,latitude,46.58333
1477,location,"Ultental nr. Sankt Pankraz, Südtirol (Italy)"
1477,longitude,11.066667
1477,type,space
1478,date,2009-06-09
1478,directed,TRUE
1478,latitude,46.58333
1478,location,"Ultental nr. Sankt Pankraz, Südtirol (Italy)"
1478,longitude,11.066667
1478,type,time
1479,date,2009-06-11
1479,directed,TRUE
1479,latitude,46.26667
1479,location,"Fenner See, Südtirol (Italy)"
1479,longitude,11.183333
1479,type,space
1480,date,2009-06-11
1480,directed,TRUE
1480,latitude,46.26667
1480,location,"Fenner See, Südtirol (Italy)"
1480,longitude,11.183333
1480,type,time
1481,date,2009-06-26
1481,directed,TRUE
1481,latitude,54.3
1481,location,"Klausdorf, Schwentine, Schleswig-Holstein (Germany)"
1481,longitude,10.216667
1481,type,space
1482,date,2009-06-26
1482,directed,TRUE
1482,latitude,54.3
1482,location,"Klausdorf, Schwentine, Schleswig-Holstein (Germany)"
1482,longitude,10.216667
1482,type,time
1483,date,2009-06-27
1483,directed,TRUE
1483,latitude,54.3
1483,location,"Kiel, Langsee, Schleswig-Holstein (Germany)"
1483,longitude,10.15
1483,type,space
1484,date,2009-06-27
1484,directed,TRUE
1484,latitude,54.3
1484,location,"Kiel, Langsee, Schleswig-Holstein (Germany)"
1484,longitude,10.15
1484,type,time
1485,date,2009-06-28
1485,directed,TRUE
1485,latitude,54.21667
1485,location,"Preetz, Postsee, Schleswig-Holstein (Germany)"
1485,longitude,10.233333
1485,type,space
1486,date,2009-06-28
1486,directed,TRUE
1486,latitude,54.21667
1486,location,"Preetz, Postsee, Schleswig-Holstein (Germany)"
1486,longitude,10.233333
1486,type,time
1487,date,2009-06-29
1487,directed,TRUE
1487,latitude,54.33333
1487,location,"Kiel, Dietrichsdorf, Schleswig-Holstein (Germany)"
1487,longitude,10.183333
1487,type,space
1488,date,2009-06-29
1488,directed,TRUE
1488,latitude,54.33333
1488,location,"Kiel, Dietrichsdorf, Schleswig-Holstein (Germany)"
1488,longitude,10.183333
1488,type,time
1489,date,2009-07-12
1489,directed,TRUE
1489,latitude,50.23333
1489,location,"Langen-Bergheim, Hessen (Germany)"
1489,longitude,8.966667
1489,type,space
1490,date,2009-07-12
1490,directed,TRUE
1490,latitude,50.23333
1490,location,"Langen-Bergheim, Hessen (Germany)"
1490,longitude,8.966667
1490,type,time
1491,date,2009-08-22
1491,directed,TRUE
1491,latitude,54.38333
1491,location,"Ahrenshoop, Darß, Mecklenburg-Vorpommern (Germany)"
1491,longitude,12.416667
1491,type,space
1492,date,2009-08-22
1492,directed,TRUE
1492,latitude,54.38333
1492,location,"Ahrenshoop, Darß, Mecklenburg-Vorpommern (Germany)"
1492,longitude,12.416667
1492,type,time
1493,date,2009-08-26
1493,directed,TRUE
1493,latitude,54.38333
1493,location,"Born, Darß, Mecklenburg-Vorpommern (Germany)"
1493,longitude,12.55
1493,type,space
1494,date,2009-08-26
1494,directed,TRUE
1494,latitude,54.38333
1494,location,"Born, Darß, Mecklenburg-Vorpommern (Germany)"
1494,longitude,12.55
1494,type,time
1495,date,2009-08-27
1495,directed,TRUE
1495,latitude,54.43333
1495,location,"Prerow, Darß, Mecklenburg-Vorpommern (Germany)"
1495,longitude,12.583333
1495,type,space
1496,date,2009-08-27
1496,directed,TRUE
1496,latitude,54.43333
1496,location,"Prerow, Darß, Mecklenburg-Vorpommern (Germany)"
1496,longitude,12.583333
1496,type,time
1497,date,2009-11-25
1497,directed,TRUE
1497,latitude,55.81667
1497,location,"Nymindegab, Jylland (Denmark)"
1497,longitude,8.2
1497,type,space
1498,date,2009-11-25
1498,directed,TRUE
1498,latitude,55.81667
1498,location,"Nymindegab, Jylland (Denmark)"
1498,longitude,8.2
1498,type,time
1499,date,2009-11-30
1499,directed,TRUE
1499,latitude,54.26667
1499,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1499,longitude,8.666667
1499,type,space
1500,date,2009-11-30
1500,directed,TRUE
1500,latitude,54.26667
1500,location,"St. Peter-Ording, Schleswig-Holstein (Germany)"
1500,longitude,8.666667
1500,type,time
1501,date,2010-06-20
1501,directed,TRUE
1501,latitude,55.55
1501,location,"Blavand, Jylland (Denmark)"
1501,longitude,8.133333
1501,type,space
1502,date,2010-06-20
1502,directed,TRUE
1502,latitude,55.55
1502,location,"Blavand, Jylland (Denmark)"
1502,longitude,8.133333
1502,type,time
1503,date,2010-06-21
1503,directed,TRUE
1503,latitude,55.48333
1503,location,"Esbjerg, Jylland (Denmark)"
1503,longitude,8.433333
1503,type,space
1504,date,2010-06-21
1504,directed,TRUE
1504,latitude,55.48333
1504,location,"Esbjerg, Jylland (Denmark)"
1504,longitude,8.433333
1504,type,time
1505,date,2010-06-25
1505,directed,TRUE
1505,latitude,55.48333
1505,location,"Esbjerg, Jylland (Denmark)"
1505,longitude,8.433333
1505,type,space
1506,date,2010-06-25
1506,directed,TRUE
1506,latitude,55.48333
1506,location,"Esbjerg, Jylland (Denmark)"
1506,longitude,8.433333
1506,type,time
1507,date,2010-06-25
1507,directed,TRUE
1507,latitude,55.81667
1507,location,"Nymindegab, Jylland (Denmark)"
1507,longitude,8.2
1507,type,space
1508,date,2010-06-25
1508,directed,TRUE
1508,latitude,55.81667
1508,location,"Nymindegab, Jylland (Denmark)"
1508,longitude,8.2
1508,type,time
1509,date,2010-06-27
1509,directed,TRUE
1509,latitude,55.61667
1509,location,"Vejersstrand, Jylland (Denmark)"
1509,longitude,8.116667
1509,type,space
1510,date,2010-06-27
1510,directed,TRUE
1510,latitude,55.61667
1510,location,"Vejersstrand, Jylland (Denmark)"
1510,longitude,8.116667
1510,type,time
1511,date,2010-08-04
1511,directed,TRUE
1511,latitude,61.35
1511,location,"Peer Gynt veien III, Oppland (Norway)"
1511,longitude,10.05
1511,type,space
1512,date,2010-08-04
1512,directed,TRUE
1512,latitude,61.35
1512,location,"Peer Gynt veien III, Oppland (Norway)"
1512,longitude,10.05
1512,type,time
1513,date,2010-08-05
1513,directed,TRUE
1513,latitude,61.33333
1513,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1513,longitude,10.3
1513,type,space
1514,date,2010-08-05
1514,directed,TRUE
1514,latitude,61.33333
1514,location,"Tretten, Nordbu nr. Ringebu, Oppland (Norway)"
1514,longitude,10.3
1514,type,time
1515,date,2010-08-05
1515,directed,TRUE
1515,latitude,61.5
1515,location,"Peer Gynt veien, Hattal, Oppland (Norway)"
1515,longitude,9.483333
1515,type,space
1516,date,2010-08-05
1516,directed,TRUE
1516,latitude,61.5
1516,location,"Peer Gynt veien, Hattal, Oppland (Norway)"
1516,longitude,9.483333
1516,type,time
1517,date,2010-08-05
1517,directed,TRUE
1517,latitude,61.5
1517,location,"Peer Gynt veien, Gala, Oppland (Norway)"
1517,longitude,9.783333
1517,type,space
1518,date,2010-08-05
1518,directed,TRUE
1518,latitude,61.5
1518,location,"Peer Gynt veien, Gala, Oppland (Norway)"
1518,longitude,9.783333
1518,type,time
1519,date,2010-08-07
1519,directed,TRUE
1519,latitude,62.95
1519,location,"Meldal, Resvatnet, S.-Trondelag (Norway)"
1519,longitude,9.533333
